-117.551185,33.955517,Trump is right: FBI raids against his attorney Michael Cohen threaten everyone's rights https://t.co/k7v2KZvq8l� https://t.co/khnN1TmU2Z,"Jurupa Valley, CA","[-117.551185, 33.955517]"
-89.57151,36.497129,Rand Paul: Trump-Haters Still Have Top-Secret Security Clearance https://t.co/FrQMncGeOi #Newsmax via @Newsmax_Media,"Kentucky, USA","[-89.57151, 36.497129]"
-122.035311,37.193164,@_jackxs SHES A FUCKING TRUMP SUPPORTER ???,"San Jose, CA","[-122.035311, 37.193164]"
-117.282538,32.53962,"This is your president, ladies and gentlemen. This is how Donald Trump does business, and these are the kinds of pe� https://t.co/TUpbVnQU2j","San Diego, CA","[-117.282538, 32.53962]"
-116.050004,44.35821,"@AGJeffBSessions Mr Sessions, you have been a disgrace to our country. Trump made a mistake selecting you for AG. Y� https://t.co/FSKnp6uKsp","Montana, USA","[-116.050004, 44.35821]"
-122.035311,37.193164,"There. I�ve connected some very, very easy DOTS. There are countless problems and crimes between the DOTs. Trump fl� https://t.co/O6fcpWXV9f","San Jose, CA","[-122.035311, 37.193164]"
-122.035311,37.193164,DOT: These BUY OFFS began ALMOST IMMEDIATELY AFTER THE FAMOUS �PUSSY GRABBING� SEXUAL ASSAULT DESCRIPTION ACCESS HO� https://t.co/MkLLnWuhkr,"San Jose, CA","[-122.035311, 37.193164]"
-122.035311,37.193164,"DOT: Trump probably also figures.. Hey, I�m running for President. These CAMPAIGN FUNDS are to help me accomplish t� https://t.co/DH9efmvToI","San Jose, CA","[-122.035311, 37.193164]"
-122.035311,37.193164,"DOT: Michael Cohen is always the pit-bull buyer.And knows the kind of money it will take. 
DOT: Trump tosses nickel� https://t.co/RCxmHSypiQ","San Jose, CA","[-122.035311, 37.193164]"
-80.1955611,26.206136,"What doesn�t add up;
is why Jason Chaffetz 
keeps trying to change 
the conversation,away 
from Donald Trump,to 
fe� https://t.co/t9dgM8T8aY","Pompano Beach, FL","[-80.1955611, 26.206136]"
-118.3940862,33.7804411,$CALI Surge in Chinese made cars coming to the U.S . Chinese autos and stocks still in play $FTFT $LEDS  $CNET  https://t.co/FjMH1dOzpB,"Torrance, CA","[-118.3940862, 33.7804411]"
-88.068598,42.980825,"Check out this cartoon
#Impeachtrump #25thAmendmentNow  https://t.co/vnlexeCT7A via @TheWeek","West Allis, WI","[-88.068598, 42.980825]"
-93.814689,41.614643,@WaltersBarbi @kerslark @kwil0944 @mylesstephon @LayonMcDuff @lecavanaugh @stephhplast @tabishy @realDonaldTrump� https://t.co/xp3nPOYJJV,"Urbandale, IA","[-93.814689, 41.614643]"
-97.8304024,30.2143305,"@nytimes Sen Cruz was the first to use Cambridge Analytics, funded by the Mercer�s.  When he didn�t get the nominat� https://t.co/MxnCpu9jo5","Sunset Valley, TX","[-97.8304024, 30.2143305]"
-96.977527,32.620678,"@mikefarb1 Russia Bought NRA Thru Ruse Of Gun Rights. Russia Doesn't ALLOW GUN RIGHTS, So Russia's Plan Was 2 Laund� https://t.co/IGFMI9XsjZ","Dallas, TX","[-96.977527, 32.620678]"
-77.375572,37.5211418,"Thank u @MeghanMcCain for being educated w/your topics, steadfast &amp; unintimidated on @TheView. You�ve added so much� https://t.co/hInVDvOxov","Highland Springs, VA","[-77.375572, 37.5211418]"
-106.8434266,32.2383612,"One of the few truly merited, good pieces of legislation to come out of this Congress and Trump's reign:
https://t.co/kBnchLv459","Las Cruces, NM","[-106.8434266, 32.2383612]"
-93.399443,44.78542,"Mr. Trump�s tweets on Syria may already have triggered moves by adversaries, military officials said. https://t.co/R2KMMR8vH1","Bloomington, MN","[-93.399443, 44.78542]"
-81.8375,41.4632453,@PaulJElliott @krassenstein That's just what Trump wants you to believe.,"Lakewood, OH","[-81.8375, 41.4632453]"
-74.041878,40.570842,The @ProPublica &amp; @WNYC podcast collabo Trump Inc is doing crucial and innovative investigative journalism keeping� https://t.co/jxFoZEIcbd,"Brooklyn, NY","[-74.041878, 40.570842]"
-123.094008,43.7622539,"@christoq Real Americans have been calling Trump, Ivanka, Jared, Uday and Qusay #TheTrumpCrimeFamily for over a yea� https://t.co/iFwyxzbIje","Cottage Grove, OR","[-123.094008, 43.7622539]"
-117.282538,32.53962,@facebook you screwed us up badly. Gave us Trump and exposed all of us for your own benefit $$$ https://t.co/vIwM1aLcTT,"San Diego, CA","[-117.282538, 32.53962]"
-111.972849,33.2037607,"Maybe have them look at Article II Section IV of our Constitution, @JeffFlake

https://t.co/TgPMzPYp8c https://t.co/ur04XG5VL9","Chandler, AZ","[-111.972849, 33.2037607]"
-122.436232,47.4953154,"@katsmith1991 @DavidWohl I can, mueller discovered info in his investigation. He turned that info over to deputy AG� https://t.co/uBbAyl3YJL","Seattle, WA","[-122.436232, 47.4953154]"
-74.026675,40.683935,@EiFreedom @TuckerCarlson We're on the Ground in Syria.Who the hell has been using sarin gas in the same country fo� https://t.co/YTIigDuUsx,"Manhattan, NY","[-74.026675, 40.683935]"
-85.336872,40.95926,Listen to: Trump's Mystery Mansion - https://t.co/UoNhdbExDM,"Fort Wayne, IN","[-85.336872, 40.95926]"
-87.022482,35.9945681,"Do it! Mr.Mueller! TRUMP!What hell U gone do now, Mr.Mueller satting back waiting playing""D""&amp;letting Stormy&amp;respons� https://t.co/DeaLFX1ykv","Nashville, TN","[-87.022482, 35.9945681]"
-122.436232,47.4953154,@walterboro @DavidWohl If Trump is not guilty what�s the worry. This investigation costs the same as five tomahawk� https://t.co/UvEmFXRlqu,"Seattle, WA","[-122.436232, 47.4953154]"
-76.9327459,40.213637,@DxmJohansen @Adorable_Todd @JusticeSeeker63 @JohnBouchell @_edwardmondini_ @veteran423 @ntvnyr173 @nuiotwo� https://t.co/TgqCw0FQOg,"Lower Allen, PA","[-76.9327459, 40.213637]"
-81.49963,27.456386,"I hope @FBI &amp; #Mueller &amp; @AGSchneiderman are keeping ALL the evidence somewhere safe from being seized, hacked, sto� https://t.co/0NsLkzn2h1","Sebring, FL","[-81.49963, 27.456386]"
-118.5173575,33.9951771,#breaking @paul_ryan retiring to become Trump�s personal trainer. https://t.co/aCQIebQlGa,"Santa Monica, CA","[-118.5173575, 33.9951771]"
-117.282538,32.53962,@CoreyLMJones @Sailingflyingd You guys are gonna be tearing your hair out when trump is forced to resign in disgrac� https://t.co/jvrHwmpaSD,"San Diego, CA","[-117.282538, 32.53962]"
-121.991728,37.254665,@krassenstein Bill Clinton was not literally impeached he faced impeachment charges over a BJ.  Kinda ridiculous. T� https://t.co/DyA25Um3eY,"Campbell, CA","[-121.991728, 37.254665]"
-75.716794,39.599414,@RighteousBabe4 @DoxiesResist Devin Nunes truly does have delusions of grandeur and is filled with illusions of pow� https://t.co/lkdki4U1DM,"Bear, DE","[-75.716794, 39.599414]"
-74.673735,39.3352,@seanhannity Because he knows there is a blue wave coming and hes sick of having the president's foot up his ass 24� https://t.co/6OspD6aqPs,"Cardiff, NJ","[-74.673735, 39.3352]"
-122.7900653,45.421863,"@MarsVeritas @maryhilliard45 @krassenstein Nope. But make no mistake about it, I am not a Trump supporter no matter� https://t.co/WddECamSWj","Portland, OR","[-122.7900653, 45.421863]"
-117.282538,32.53962,"Time to move away from the #interwebs ... it�s been a fun, awesome, productive, celebratory day and the latest� https://t.co/jpJ2Lk3NKK","San Diego, CA","[-117.282538, 32.53962]"
-95.774704,35.995476,"Rep. Hartzler thinks President Trump�s behavior is OK, though. https://t.co/Z4K3MCCqSF","Missouri, USA","[-95.774704, 35.995476]"
-122.214616,47.147327,@WajahatAli @emkgift I wonder whether he will ever confess to what was his worst vote.  Oh wait.  That would be his� https://t.co/AxqjQ298Sb,"Bonney Lake, WA","[-122.214616, 47.147327]"
-96.706144,32.829815,White House puts Mueller on notice after raids https://t.co/fZq6GM5ofn via @politico,"Garland, TX","[-96.706144, 32.829815]"
-118.037546,33.973234,Trump can b on FBI�s Most Wanted List.,"Hacienda Heights, CA","[-118.037546, 33.973234]"
-78.945693,43.018942,Donald Trump has NOT shaken up the system or �drained the swamp.� He has represented corporate interests over the c� https://t.co/W1vHcbwrgY,"North Tonawanda, NY","[-78.945693, 43.018942]"
-124.482003,32.528832,"@realDonaldTrump @seanhannity @FoxNews 2) BC I felt u would delete ur msg, I  forwarded ur tweet 2 Catholics 4 Trum� https://t.co/MWbxzTcMSV","California, USA","[-124.482003, 32.528832]"
-118.6278742,34.3474831,@RoaroftheLion8 @Maggieb1B @busylizzie48 @HyltonRobin @RealWolfAmerica @girl4_trump @TruthMatters13 @Ldaught2� https://t.co/KYbPFgZR3M,"Santa Clarita, CA","[-118.6278742, 34.3474831]"
-122.436232,47.4953154,"@AnnetteKaiser3 @JenNongel @Tia6sc Good lord, mueller has served this great country his entire life. If trump is in� https://t.co/iNBAESGB3G","Seattle, WA","[-122.436232, 47.4953154]"
-80.7676688,34.957719,You can certainly be against communism/marxism/socialism and at the same time reject Trump�s ugly populism/flawed n� https://t.co/VYeOEnqwe9,"Weddington, NC","[-80.7676688, 34.957719]"
-75.280284,39.871811,China having America to stop selling stuff there is bad for the economy. America is taking major loses here and Don� https://t.co/438aBhMk9Q,"Philadelphia, PA","[-75.280284, 39.871811]"
-122.436232,47.4953154,@Brooke98609862 @JenNongel @Wildmanwings Cost more for trump golf outings than any of this... stop pretending it�s� https://t.co/scweRJN80B,"Seattle, WA","[-122.436232, 47.4953154]"
-77.375572,37.5211418,@ElizabethHorow7 @ananavarro @RichardSkipper I think Dems are going to have a windfall of seat wins but I think it� https://t.co/e3uirPRpHj,"Highland Springs, VA","[-77.375572, 37.5211418]"
-118.668404,33.704538,I think Trump warned puttin we were coming . That took away element of surprise,"Los Angeles, CA","[-118.668404, 33.704538]"
-111.710027,35.122005,@TalbertSwan @The_Trump_Train @realDonaldTrump @seanhannity @FoxNews I don�t understand why Faux News continues to� https://t.co/EzzTg6MgnR,"Flagstaff, AZ","[-111.710027, 35.122005]"
-118.668404,33.704538,@WaltersBarbi @lecavanaugh @stephhplast @tabishy @realDonaldTrump @seanhannity @FoxNews Why all trump supporters po� https://t.co/goHFR0BQmv,"Los Angeles, CA","[-118.668404, 33.704538]"
-122.076144,36.948098,"Working-class Americans should not be paying for tax breaks for millionaires, billionaires, and wealthy corporation� https://t.co/TkpOf1qqs1","Santa Cruz, CA","[-122.076144, 36.948098]"
-75.280284,39.871811,"@MeghanMcCain  

If U R 4 the ""TRUTH"" then U will apologize 2 Joy 4 calling her a liar about Paul Ryan!

Paul Ryan� https://t.co/eKxdxhn2wq","Philadelphia, PA","[-75.280284, 39.871811]"
-77.375572,37.5211418,@ElizabethHorow7 @ananavarro @RichardSkipper Yes for sure! You�re going to win Tennessee too. But the prob is these� https://t.co/ZsnpRA80x6,"Highland Springs, VA","[-77.375572, 37.5211418]"
-77.119401,38.801826,"SPOILER ALERT

Honestly after finding out this ho is a whole ass trump supporter, I hope her character is dead from� https://t.co/IFzhIr40Ew","Washington, DC","[-77.119401, 38.801826]"
-109.060257,36.992427,@FoxNews @DevinNunes @FBI When R U going 2 read the notes U have made. Is Deep State trying 2 stop You. I think U &amp;� https://t.co/eGIFa2ZfOK,"Colorado, USA","[-109.060257, 36.992427]"
-87.022482,35.9945681,"PEOPLE n AMERICA, what hurt TRUMP, he didn't share his Taxes with Citizens of AMERICA.If he's the PRESIDENT&amp;help go� https://t.co/D0YZNz81ja","Nashville, TN","[-87.022482, 35.9945681]"
-73.962582,40.541722,@CoreyLMJones @REALtrumpbureau Where r the 65 million ppl who voted for Trump?? Where is YOUR support for the potus� https://t.co/RRUPvWbBfk,"Queens, NY","[-73.962582, 40.541722]"
-77.485561,38.840172,Having second thoughts? Mattis says US �still assessing intelligence� on alleged Syria attack � RT US News https://t.co/O0yzjZrfLO,"Chantilly, VA","[-77.485561, 38.840172]"
-90.2376122,29.968359,"@theblaze OK Nancy old girl, put your proof out there that Trump colluded with the Russians. All your Dumbacrats sa� https://t.co/x5fsMC0hwK","Metairie, LA","[-90.2376122, 29.968359]"
-85.06093,32.3454008,@TomiLahren Iraq if you did not support you was a traitor said the GOP and then wanted a resolution to change Frenc� https://t.co/uNrjRTGBsY,"Phenix City, AL","[-85.06093, 32.3454008]"
-106.8434266,32.2383612,"@renato_mariotti Also will ""normalize"" these crimes for the base when the time comes that Trump is charged with the� https://t.co/hCDdbWGjXO","Las Cruces, NM","[-106.8434266, 32.2383612]"
-90.137908,29.889574,"@EdLawDude Clearly, if Cohen calls his dry cleaner to find out when he can pick up his suits, it is not privileged.� https://t.co/ifxOHVvhAU","New Orleans, LA","[-90.137908, 29.889574]"
-106.645646,25.837092,"@JoyVBehar @MeghanMcCain 
Joy, how can you compare Pres Trump to Kim Jon-un?
Kim had his uncle viciously murdered!� https://t.co/KmZDI14xOu","Texas, USA","[-106.645646, 25.837092]"
-72.752943,41.494706,"@kylegriffin1 Oh shit, Trump has him beat by leaps and bounds!! What do you get for treason, pee pee tapes and bein� https://t.co/kJHrdKgFRX","Middletown, CT","[-72.752943, 41.494706]"
-97.045657,28.709293,@Jabbadaddy2016 @Tgpalmer64 @upbeatme @wilijamesme @ShaunGr40283861 @SteveHusker @realDonaldTrump They want to take� https://t.co/QE81bCQOKJ,"Victoria, TX","[-97.045657, 28.709293]"
-87.940033,41.644102,"Trump supporters are American patriots, we must ban together
Never let the left divide US
Follow back is strength i� https://t.co/TmlrMu28AU","Chicago, IL","[-87.940033, 41.644102]"
-74.657848,40.990044,Former Trump Adviser Says President Is Justified in Firing Rosenstein https://t.co/deZxulAAjq @CLewandowski_ This i� https://t.co/wiQG3Ge6GR,"Sparta, NJ","[-74.657848, 40.990044]"
-79.76259,40.477383,@OliverMcGee @realDonaldTrump Like this with  President Clinton�s exact speech as President Trump�s; but Trump is c� https://t.co/qjMMoZLFzk,"New York, USA","[-79.76259, 40.477383]"
-112.3239143,33.29026,Reporter April Ryan says she got death threats for asking if Trump considered resigning https://t.co/zhMDRKpGp5 via @usatoday,"Phoenix, AZ","[-112.3239143, 33.29026]"
-106.645646,25.837092,@FoxNews @IngrahamAngle Why don�t you represent trump? The truth!,"Texas, USA","[-106.645646, 25.837092]"
-87.634643,24.396308,"@TedDBexar @TRUMP_PREZ Wow, that�s surprising. Harvard?","Florida, USA","[-87.634643, 24.396308]"
-111.894548,33.306275,If Trump is disgusting then what does that make the traitorous bitch who lost?? You libs have no Fing Defense for H� https://t.co/CdCb3xHNm2,"Mesa, AZ","[-111.894548, 33.306275]"
-98.778559,29.141956,@ItsMeCathi WOW!  When will this madness end- CROOK after CROOK comes with this appalling trump train! This is not� https://t.co/Se10fr91lo,"San Antonio, TX","[-98.778559, 29.141956]"
-109.050173,31.332176,@marstu67 I have no sympathy for any of Donald Trump's minions.,"New Mexico, USA","[-109.050173, 31.332176]"
-73.249424,41.718816,@The_Trump_Train Corey are you into fanny banging?,"Bantam, CT","[-73.249424, 41.718816]"
-88.473228,30.144425,"Facebook last week: Diamond &amp; Silk, YOU ARE BANNED FOREVER, YOU DANGEROUS TRUMP-LOVING PATRIOTIC BLACK LADIES! (Zuc� https://t.co/Gx6uOu2R29","Alabama, USA","[-88.473228, 30.144425]"
-81.570027,31.122864,Trump Loudly Insists That He Is Incompetent - The Atlantic https://t.co/O52KZ9mD79,"Brunswick, GA","[-81.570027, 31.122864]"
-83.800262,42.215087,@AriFleischer @IngrahamAngle Or maybe he felt more empowered to #resist by staying inside and doing his job. And no� https://t.co/M8V9ylIrL3,"Ann Arbor, MI","[-83.800262, 42.215087]"
-116.5677878,33.7794258,REPUBLICANS are COMPLICIT with Trump! https://t.co/PNllRnsqFv,"Palm Springs, CA","[-116.5677878, 33.7794258]"
-79.76259,40.477383,@TheTweetwit Trump reported to be considering replacing Chief of Staff Kelly with Ben Carson who promises to nap un� https://t.co/fe0gioNTsD,"New York, USA","[-79.76259, 40.477383]"
-76.6329118,39.048268,"This idiot that�s now on the Ingram Angle, Philippe Reines laughing about a man loosing his life in the fire at the� https://t.co/wQRaawBLIh","Severna Park, MD","[-76.6329118, 39.048268]"
-83.871776,43.578783,The word is out that tRUMP supposably has a love child I wonder what he named it junior junior junior junior junior.,"Hampton, MI","[-83.871776, 43.578783]"
-74.026675,40.683935,"@WalshFreedom @FoxNews As far as Mueller, he's in tht Swamp lke all the ppl tryg 2tke Trump dwn 4sme asinine chg ab� https://t.co/xEhQV1AHEn","Manhattan, NY","[-74.026675, 40.683935]"
-77.144435,38.789907,@sarahkendzior @AriWilker I don�t think Trump did care about what Melania thought but he thought Comey would see th� https://t.co/iH8NEYSDt5,"Alexandria, VA","[-77.144435, 38.789907]"
-79.241516,35.389316,John Yoo to Newsmax TV: Trump Can Fire Mueller https://t.co/erzbDWAVtm #Newsmax via @Newsmax_Media,"Sanford, NC","[-79.241516, 35.389316]"
-77.1798085,38.9683754,@SethAMandel @katherinemiller Isn�t Trump a realist?,"Cabin John, MD","[-77.1798085, 38.9683754]"
-84.21664,40.767243,"The bitter taste of the pill I (and 65,853,513 other Americans) were forced to swallow back in 2016 went away a whi� https://t.co/MaRaC2Rlv8","Elida, OH","[-84.21664, 40.767243]"
-84.288697,40.115593,@mike_Zollo I do understand what you are saying. I am not sure if you do ALOT of Praying. I do. I want a better wor� https://t.co/3KyMuMrfb7,"Piqua, OH","[-84.288697, 40.115593]"
-77.119401,38.801826,"OMG if Cohen recorded Trump, that would be fantastic. If Trump overemphasized his fricatives and plosives, even bet� https://t.co/aOIkncaUxQ","Washington, DC","[-77.119401, 38.801826]"
-90.422363,38.451192,@SethAbramson Only if trump is still in office.,"Concord, MO","[-90.422363, 38.451192]"
-77.119401,38.801826,"President Trump, please expl... https://t.co/FZZhU9fkEx","Washington, DC","[-77.119401, 38.801826]"
-94.4355143,35.2760331,Trump isn't worth a pimple on Comey's ass.,"Fort Smith, AR","[-94.4355143, 35.2760331]"
